"pers_id","nombre","pergoomet_citations","pergoomet_yearfirst","pergoomet_yearlast","pergoomet_years","pergoomet_citespaper","pergoomet_citesyear","pergoomet_hindex","pergoomet_papers","pergoomet_eindex","pergoomet_awcr","pergoomet_awindex","pergoomet_gindex","pergoomet_hcindex","uniorg_id","uniorg_nombre","tipuniorg_id"
3316,"Jose Edwin Mojica Rodriguez",416,2003,2023,21,4.43,19.81,13,94,13.04,47.02,6.86,19,9,4230,"Microbiología y Nutrición Animal del Trópico",12
3318,"Edwin Castro Rincon",929,1980,2023,44,4.92,21.11,17,189,15.0,151.05,12.29,25,12,4291,"Centro de Investigación Obonuco",9
3318,"Edwin Castro Rincon",929,1980,2023,44,4.92,21.11,17,189,15.0,151.05,12.29,25,12,4231,"Pastos y forrajes tropicales",12
3318,"Edwin Castro Rincon",929,1980,2023,44,4.92,21.11,17,189,15.0,151.05,12.29,25,12,4230,"Microbiología y Nutrición Animal del Trópico",12
3318,"Edwin Castro Rincon",929,1980,2023,44,4.92,21.11,17,189,15.0,151.05,12.29,25,12,4281,"Red de Innovación de Ganadería y Especies Menores",13
3324,"Demian Takumasa Kondo Rodriguez",2543,1995,2023,29,6.41,87.69,24,397,22.91,254.35,15.95,37,13,4279,"Red de Innovación de Frutales",13
3324,"Demian Takumasa Kondo Rodriguez",2543,1995,2023,29,6.41,87.69,24,397,22.91,254.35,15.95,37,13,4227,"Investigación en frutas del trópico",12
3324,"Demian Takumasa Kondo Rodriguez",2543,1995,2023,29,6.41,87.69,24,397,22.91,254.35,15.95,37,13,4292,"Centro de Investigación Palmira",9
3326,"Fabian Leonardo Rueda Alfonso",287,2013,2023,11,9.26,26.09,9,31,14.21,32.53,5.7,16,7,4281,"Red de Innovación de Ganadería y Especies Menores",13
3326,"Fabian Leonardo Rueda Alfonso",287,2013,2023,11,9.26,26.09,9,31,14.21,32.53,5.7,16,7,4234,"Reproducción Tropical",12
3326,"Fabian Leonardo Rueda Alfonso",287,2013,2023,11,9.26,26.09,9,31,14.21,32.53,5.7,16,7,4293,"Centro de Investigación Tibaitatá",9
3328,"Diego Fernando Rincon Rueda",150,2004,2023,20,7.89,7.5,8,19,7.55,24.71,4.97,12,6,4220,"Control biológico de plagas agrícolas",12
3328,"Diego Fernando Rincon Rueda",150,2004,2023,20,7.89,7.5,8,19,7.55,24.71,4.97,12,6,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
3328,"Diego Fernando Rincon Rueda",150,2004,2023,20,7.89,7.5,8,19,7.55,24.71,4.97,12,6,4293,"Centro de Investigación Tibaitatá",9
3330,"Yeirme Yaneth Jaimes Suarez",534,2008,2023,16,7.85,33.38,12,68,16.97,64.75,8.05,22,9,4288,"Centro de Investigación La Suiza",9
3330,"Yeirme Yaneth Jaimes Suarez",534,2008,2023,16,7.85,33.38,12,68,16.97,64.75,8.05,22,9,4280,"Red de Innovación de Cacao",13
3330,"Yeirme Yaneth Jaimes Suarez",534,2008,2023,16,7.85,33.38,12,68,16.97,64.75,8.05,22,9,4223,"Grupo de análisis espacio-temporal y manejo de fenómenos fitosanitarios",12
3338,"Liliana Rios Rojas",208,1981,2023,43,4.16,4.84,8,50,9.59,23.88,4.89,13,5,4292,"Centro de Investigación Palmira",9
3338,"Liliana Rios Rojas",208,1981,2023,43,4.16,4.84,8,50,9.59,23.88,4.89,13,5,4227,"Investigación en frutas del trópico",12
3338,"Liliana Rios Rojas",208,1981,2023,43,4.16,4.84,8,50,9.59,23.88,4.89,13,5,4279,"Red de Innovación de Frutales",13
3340,"Milton Rivera Rojas",41,1987,2023,37,1.46,1.11,3,28,4.9,4.9,2.21,6,3,4236,"Sistemas agrícolas del trópico (SAT)",12
3340,"Milton Rivera Rojas",41,1987,2023,37,1.46,1.11,3,28,4.9,4.9,2.21,6,3,4289,"Centro de Investigación Motilonia",9
3340,"Milton Rivera Rojas",41,1987,2023,37,1.46,1.11,3,28,4.9,4.9,2.21,6,3,4277,"Red de Innovación de Cultivos Permanentes",13
3355,"Felipe Borrero Echeverry",435,1997,2023,27,9.89,16.11,9,44,17.61,69.46,8.33,20,10,4293,"Centro de Investigación Tibaitatá",9
3355,"Felipe Borrero Echeverry",435,1997,2023,27,9.89,16.11,9,44,17.61,69.46,8.33,20,10,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
3355,"Felipe Borrero Echeverry",435,1997,2023,27,9.89,16.11,9,44,17.61,69.46,8.33,20,10,4220,"Control biológico de plagas agrícolas",12
3379,"William Tolosa Montaño",66,2004,2019,20,4.13,3.3,3,16,7.0,4.39,2.1,8,2,4277,"Red de Innovación de Cultivos Permanentes",13
3379,"William Tolosa Montaño",66,2004,2019,20,4.13,3.3,3,16,7.0,4.39,2.1,8,2,4284,"Centro de Investigación El Mira",9
3379,"William Tolosa Montaño",66,2004,2019,20,4.13,3.3,3,16,7.0,4.39,2.1,8,2,4236,"Sistemas agrícolas del trópico (SAT)",12
3389,"Alexis Morales Castañeda",51,2009,2020,15,1.7,3.4,1,30,7.0,8.42,2.9,7,1,4222,"Estudios Socioeconómicos-Corpoica",12
3389,"Alexis Morales Castañeda",51,2009,2020,15,1.7,3.4,1,30,7.0,8.42,2.9,7,1,4305,"Sede Central",9
3391,"Camilo Ruben Beltran Acosta",126,2005,2023,19,2.86,6.63,7,44,6.56,26.92,5.19,10,6,4293,"Centro de Investigación Tibaitatá",9
3391,"Camilo Ruben Beltran Acosta",126,2005,2023,19,2.86,6.63,7,44,6.56,26.92,5.19,10,6,4220,"Control biológico de plagas agrícolas",12
3391,"Camilo Ruben Beltran Acosta",126,2005,2023,19,2.86,6.63,7,44,6.56,26.92,5.19,10,6,4280,"Red de Innovación de Cacao",13
3392,"Erika Patricia Sanchez Betancourt",240,2006,2022,18,10.0,13.33,7,24,13.0,28.08,5.3,15,6,4293,"Centro de Investigación Tibaitatá",9
3392,"Erika Patricia Sanchez Betancourt",240,2006,2022,18,10.0,13.33,7,24,13.0,28.08,5.3,15,6,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
3392,"Erika Patricia Sanchez Betancourt",240,2006,2022,18,10.0,13.33,7,24,13.0,28.08,5.3,15,6,4279,"Red de Innovación de Frutales",13
3393,"Yimmy Alexander Zapata Narvaez",113,2002,2023,22,2.83,5.14,5,40,7.94,25.46,5.05,10,5,4279,"Red de Innovación de Frutales",13
3393,"Yimmy Alexander Zapata Narvaez",113,2002,2023,22,2.83,5.14,5,40,7.94,25.46,5.05,10,5,4217,"Bioproductos y Bioprocesos Agropecuarios ",12
3393,"Yimmy Alexander Zapata Narvaez",113,2002,2023,22,2.83,5.14,5,40,7.94,25.46,5.05,10,5,4293,"Centro de Investigación Tibaitatá",9
3394,"Gina Alessandra Garzon Martinez",190,2009,2022,15,12.67,12.67,7,15,11.75,27.29,5.22,13,6,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
3394,"Gina Alessandra Garzon Martinez",190,2009,2022,15,12.67,12.67,7,15,11.75,27.29,5.22,13,6,4293,"Centro de Investigación Tibaitatá",9
3394,"Gina Alessandra Garzon Martinez",190,2009,2022,15,12.67,12.67,7,15,11.75,27.29,5.22,13,6,4277,"Red de Innovación de Cultivos Permanentes",13
3395,"Daniel Fernando Rojas Tapias",954,2009,2023,15,34.07,63.6,13,28,27.28,114.01,10.68,28,11,4237,"Sistemas Agropecuarios sostenibles",12
3395,"Daniel Fernando Rojas Tapias",954,2009,2023,15,34.07,63.6,13,28,27.28,114.01,10.68,28,11,4293,"Centro de Investigación Tibaitatá",9
3395,"Daniel Fernando Rojas Tapias",954,2009,2023,15,34.07,63.6,13,28,27.28,114.01,10.68,28,11,4281,"Red de Innovación de Ganadería y Especies Menores",13
3403,"Jenifer Criollo Nuñez",100,1993,2023,31,4.55,3.23,4,22,8.19,27.43,5.24,9,5,4290,"Centro de Investigación Nataima",9
3403,"Jenifer Criollo Nuñez",100,1993,2023,31,4.55,3.23,4,22,8.19,27.43,5.24,9,5,4280,"Red de Innovación de Cacao",13
3403,"Jenifer Criollo Nuñez",100,1993,2023,31,4.55,3.23,4,22,8.19,27.43,5.24,9,5,4225,"Innovación Tecnológica de Procesos Agroindustriales para el Desarrollo Rural",12
3410,"Jaime Horacio Lopez Hoyos",56,2000,2022,24,14.0,2.33,2,4,7.21,11.2,3.35,4,2,4279,"Red de Innovación de Frutales",13
3410,"Jaime Horacio Lopez Hoyos",56,2000,2022,24,14.0,2.33,2,4,7.21,11.2,3.35,4,2,4232,"Raíces del Futuro - Manejo de suelo, agua y planta",12
3410,"Jaime Horacio Lopez Hoyos",56,2000,2022,24,14.0,2.33,2,4,7.21,11.2,3.35,4,2,4287,"Centro de Investigación La Selva",9
3429,"Juan Carlos Barrios Murcia",0,1989,1998,35,0.0,0.0,0,4,0.0,0.0,0.0,0,0,4281,"Red de Innovación de Ganadería y Especies Menores",13
3429,"Juan Carlos Barrios Murcia",0,1989,1998,35,0.0,0.0,0,4,0.0,0.0,0.0,0,0,4217,"Bioproductos y Bioprocesos Agropecuarios ",12
3429,"Juan Carlos Barrios Murcia",0,1989,1998,35,0.0,0.0,0,4,0.0,0.0,0.0,0,0,4305,"Sede Central",9
3430,"Wilson Andres Barragan Hernandez",392,2008,2023,16,3.81,24.5,11,103,10.95,61.46,7.84,17,9,4281,"Red de Innovación de Ganadería y Especies Menores",13
3430,"Wilson Andres Barragan Hernandez",392,2008,2023,16,3.81,24.5,11,103,10.95,61.46,7.84,17,9,4285,"Centro de Investigación El Nus",9
3430,"Wilson Andres Barragan Hernandez",392,2008,2023,16,3.81,24.5,11,103,10.95,61.46,7.84,17,9,4230,"Microbiología y Nutrición Animal del Trópico",12
3431,"Fredy Mauricio Cruz Barrera",98,1995,2022,29,5.76,3.38,7,17,6.08,18.94,4.35,9,5,4305,"Sede Central",9
3431,"Fredy Mauricio Cruz Barrera",98,1995,2022,29,5.76,3.38,7,17,6.08,18.94,4.35,9,5,4217,"Bioproductos y Bioprocesos Agropecuarios ",12
3431,"Fredy Mauricio Cruz Barrera",98,1995,2022,29,5.76,3.38,7,17,6.08,18.94,4.35,9,5,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
3433,"Genaro Andres Agudelo Castañeda",63,2013,2023,11,2.52,5.73,4,25,5.83,14.86,3.85,7,5,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
3433,"Genaro Andres Agudelo Castañeda",63,2013,2023,11,2.52,5.73,4,25,5.83,14.86,3.85,7,5,4280,"Red de Innovación de Cacao",13
3433,"Genaro Andres Agudelo Castañeda",63,2013,2023,11,2.52,5.73,4,25,5.83,14.86,3.85,7,5,4288,"Centro de Investigación La Suiza",9
3436,"Gina Marcela Amado Saavedra",60,2009,2023,15,2.4,4.0,3,25,7.14,4.18,2.04,7,2,4232,"Raíces del Futuro - Manejo de suelo, agua y planta",12
3436,"Gina Marcela Amado Saavedra",60,2009,2023,15,2.4,4.0,3,25,7.14,4.18,2.04,7,2,4293,"Centro de Investigación Tibaitatá",9
3436,"Gina Marcela Amado Saavedra",60,2009,2023,15,2.4,4.0,3,25,7.14,4.18,2.04,7,2,4277,"Red de Innovación de Cultivos Permanentes",13
3438,"Isueh Arenas Rubio",3,2004,2023,20,0.13,0.15,1,23,1.0,0.73,0.86,1,1,4282,"Centro de Investigación Caribia",9
3438,"Isueh Arenas Rubio",3,2004,2023,20,0.13,0.15,1,23,1.0,0.73,0.86,1,1,4236,"Sistemas agrícolas del trópico (SAT)",12
3438,"Isueh Arenas Rubio",3,2004,2023,20,0.13,0.15,1,23,1.0,0.73,0.86,1,1,4277,"Red de Innovación de Cultivos Permanentes",13
3446,"Jaime Lozano Fernandez",429,1990,2023,34,4.17,12.62,8,103,18.28,25.22,5.02,20,6,4279,"Red de Innovación de Frutales",13
3446,"Jaime Lozano Fernandez",429,1990,2023,34,4.17,12.62,8,103,18.28,25.22,5.02,20,6,4232,"Raíces del Futuro - Manejo de suelo, agua y planta",12
3446,"Jaime Lozano Fernandez",429,1990,2023,34,4.17,12.62,8,103,18.28,25.22,5.02,20,6,4287,"Centro de Investigación La Selva",9
3448,"Edison Julian Ramirez Toro",224,2008,2023,16,5.21,14.0,10,43,9.59,22.44,4.74,14,6,4285,"Centro de Investigación El Nus",9
3448,"Edison Julian Ramirez Toro",224,2008,2023,16,5.21,14.0,10,43,9.59,22.44,4.74,14,6,4281,"Red de Innovación de Ganadería y Especies Menores",13
3448,"Edison Julian Ramirez Toro",224,2008,2023,16,5.21,14.0,10,43,9.59,22.44,4.74,14,6,4233,"Recursos genéticos y biotecnologia animal",12
3451,"Oscar Alberto Burbano Figueroa",200,2011,2023,13,4.44,15.38,7,45,7.81,41.29,6.43,11,7,4294,"Centro de Investigación Turipaná",9
3451,"Oscar Alberto Burbano Figueroa",200,2011,2023,13,4.44,15.38,7,45,7.81,41.29,6.43,11,7,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
3451,"Oscar Alberto Burbano Figueroa",200,2011,2023,13,4.44,15.38,7,45,7.81,41.29,6.43,11,7,4236,"Sistemas agrícolas del trópico (SAT)",12
3452,"Sonia Daryuby Ospina Hernandez",1,1997,2013,27,0.14,0.04,1,7,0.0,0.05,0.23,1,0,4281,"Red de Innovación de Ganadería y Especies Menores",13
3452,"Sonia Daryuby Ospina Hernandez",1,1997,2013,27,0.14,0.04,1,7,0.0,0.05,0.23,1,0,4292,"Centro de Investigación Palmira",9
3452,"Sonia Daryuby Ospina Hernandez",1,1997,2013,27,0.14,0.04,1,7,0.0,0.05,0.23,1,0,4230,"Microbiología y Nutrición Animal del Trópico",12
3455,"Lina Margarita Moreno Conn",53,2003,2023,21,4.08,2.52,4,13,5.66,7.49,2.74,7,4,4286,"Centro de Investigación La Libertad",9
3455,"Lina Margarita Moreno Conn",53,2003,2023,21,4.08,2.52,4,13,5.66,7.49,2.74,7,4,4232,"Raíces del Futuro - Manejo de suelo, agua y planta",12
3455,"Lina Margarita Moreno Conn",53,2003,2023,21,4.08,2.52,4,13,5.66,7.49,2.74,7,4,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
3455,"Lina Margarita Moreno Conn",53,2003,2023,21,4.08,2.52,4,13,5.66,7.49,2.74,7,4,4216,"Agricultura de conservación para suelos de tropico bajo",12
3486,"Oscar  Andres Mendieta Menjura",310,2011,2023,13,14.09,23.85,10,22,13.0,76.32,8.74,17,9,4295,"Sede Cimpa",9
3486,"Oscar  Andres Mendieta Menjura",310,2011,2023,13,14.09,23.85,10,22,13.0,76.32,8.74,17,9,4225,"Innovación Tecnológica de Procesos Agroindustriales para el Desarrollo Rural",12
3486,"Oscar  Andres Mendieta Menjura",310,2011,2023,13,14.09,23.85,10,22,13.0,76.32,8.74,17,9,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
3510,"Mauricio Fernando Martinez",273,1990,2023,34,4.27,8.03,9,64,11.66,27.48,5.24,16,5,4227,"Investigación en frutas del trópico",12
3510,"Mauricio Fernando Martinez",273,1990,2023,34,4.27,8.03,9,64,11.66,27.48,5.24,16,5,4279,"Red de Innovación de Frutales",13
3510,"Mauricio Fernando Martinez",273,1990,2023,34,4.27,8.03,9,64,11.66,27.48,5.24,16,5,4292,"Centro de Investigación Palmira",9
3513,"Paula Andrea Aguilar Aguilar",107,2009,2022,15,2.14,7.13,4,50,8.94,14.52,3.81,10,4,4236,"Sistemas agrícolas del trópico (SAT)",12
3513,"Paula Andrea Aguilar Aguilar",107,2009,2022,15,2.14,7.13,4,50,8.94,14.52,3.81,10,4,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
3513,"Paula Andrea Aguilar Aguilar",107,2009,2022,15,2.14,7.13,4,50,8.94,14.52,3.81,10,4,4287,"Centro de Investigación La Selva",9
3514,"Luz Fanny Orozco Orozco",59,2010,2023,14,2.46,4.21,4,24,4.9,9.64,3.1,7,4,4287,"Centro de Investigación La Selva",9
3514,"Luz Fanny Orozco Orozco",59,2010,2023,14,2.46,4.21,4,24,4.9,9.64,3.1,7,4,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
3514,"Luz Fanny Orozco Orozco",59,2010,2023,14,2.46,4.21,4,24,4.9,9.64,3.1,7,4,4275,"Red de Innovación de Raíces y Tubérculos",13
3534,"Jaime Andres Osorio Guarin",268,2009,2023,15,12.76,17.87,7,21,13.96,44.21,6.65,16,7,4279,"Red de Innovación de Frutales",13
3534,"Jaime Andres Osorio Guarin",268,2009,2023,15,12.76,17.87,7,21,13.96,44.21,6.65,16,7,4293,"Centro de Investigación Tibaitatá",9
3534,"Jaime Andres Osorio Guarin",268,2009,2023,15,12.76,17.87,7,21,13.96,44.21,6.65,16,7,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
3535,"Magda Rocio Gomez Marroquin",27,2018,2022,6,3.0,4.5,4,9,3.0,6.78,2.6,5,4,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
3535,"Magda Rocio Gomez Marroquin",27,2018,2022,6,3.0,4.5,4,9,3.0,6.78,2.6,5,4,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
3535,"Magda Rocio Gomez Marroquin",27,2018,2022,6,3.0,4.5,4,9,3.0,6.78,2.6,5,4,4293,"Centro de Investigación Tibaitatá",9
3536,"Fabio Ernesto Martinez Maldonado",367,2008,2023,16,7.81,22.94,10,47,12.77,39.11,6.25,18,6,4293,"Centro de Investigación Tibaitatá",9
3536,"Fabio Ernesto Martinez Maldonado",367,2008,2023,16,7.81,22.94,10,47,12.77,39.11,6.25,18,6,4236,"Sistemas agrícolas del trópico (SAT)",12
3536,"Fabio Ernesto Martinez Maldonado",367,2008,2023,16,7.81,22.94,10,47,12.77,39.11,6.25,18,6,4275,"Red de Innovación de Raíces y Tubérculos",13
3537,"Eberto Rodriguez Henao",50,2013,2023,11,1.79,4.55,4,28,4.69,10.73,3.28,6,3,4279,"Red de Innovación de Frutales",13
3537,"Eberto Rodriguez Henao",50,2013,2023,11,1.79,4.55,4,28,4.69,10.73,3.28,6,3,4292,"Centro de Investigación Palmira",9
3537,"Eberto Rodriguez Henao",50,2013,2023,11,1.79,4.55,4,28,4.69,10.73,3.28,6,3,4227,"Investigación en frutas del trópico",12
3539,"Lilibet Tordecilla Zumaque",100,2011,2022,13,3.33,7.69,6,30,5.74,23.17,4.81,9,6,4222,"Estudios Socioeconómicos-Corpoica",12
3539,"Lilibet Tordecilla Zumaque",100,2011,2022,13,3.33,7.69,6,30,5.74,23.17,4.81,9,6,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
3539,"Lilibet Tordecilla Zumaque",100,2011,2022,13,3.33,7.69,6,30,5.74,23.17,4.81,9,6,4294,"Centro de Investigación Turipaná",9
3539,"Lilibet Tordecilla Zumaque",100,2011,2022,13,3.33,7.69,6,30,5.74,23.17,4.81,9,6,4236,"Sistemas agrícolas del trópico (SAT)",12
3546,"Carlos Eduardo Ospina Parra",64,2006,2023,18,1.07,3.56,6,60,3.32,13.5,3.67,7,5,4279,"Red de Innovación de Frutales",13
3546,"Carlos Eduardo Ospina Parra",64,2006,2023,18,1.07,3.56,6,60,3.32,13.5,3.67,7,5,4219,"Cambios socio-técnicos para el desarrollo de la innovación en el sector agropecuario",12
3546,"Carlos Eduardo Ospina Parra",64,2006,2023,18,1.07,3.56,6,60,3.32,13.5,3.67,7,5,4298,"Sede Eje Cafetero",9
3552,"Beto Alonso Moreno Caicedo",1,2014,2014,10,0.5,0.1,1,2,0.0,0.1,0.32,1,0,4280,"Red de Innovación de Cacao",13
3552,"Beto Alonso Moreno Caicedo",1,2014,2014,10,0.5,0.1,1,2,0.0,0.1,0.32,1,0,4284,"Centro de Investigación El Mira",9
3553,"Douglas Andres Gomez Latorre",92,2009,2023,15,2.36,6.13,6,39,6.0,19.65,4.43,9,4,4293,"Centro de Investigación Tibaitatá",9
3553,"Douglas Andres Gomez Latorre",92,2009,2023,15,2.36,6.13,6,39,6.0,19.65,4.43,9,4,4236,"Sistemas agrícolas del trópico (SAT)",12
3553,"Douglas Andres Gomez Latorre",92,2009,2023,15,2.36,6.13,6,39,6.0,19.65,4.43,9,4,4277,"Red de Innovación de Cultivos Permanentes",13
3554,"Ender Manuel Correa Alvarez",193,2009,2022,15,3.78,12.87,8,51,7.35,29.04,5.39,12,5,4236,"Sistemas agrícolas del trópico (SAT)",12
3554,"Ender Manuel Correa Alvarez",193,2009,2022,15,3.78,12.87,8,51,7.35,29.04,5.39,12,5,4294,"Centro de Investigación Turipaná",9
3554,"Ender Manuel Correa Alvarez",193,2009,2022,15,3.78,12.87,8,51,7.35,29.04,5.39,12,5,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
3558,"Viviana Lucia Cuaran",41,2011,2023,13,2.93,3.15,4,14,4.47,8.42,2.9,6,4,4280,"Red de Innovación de Cacao",13
3558,"Viviana Lucia Cuaran",41,2011,2023,13,2.93,3.15,4,14,4.47,8.42,2.9,6,4,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
3558,"Viviana Lucia Cuaran",41,2011,2023,13,2.93,3.15,4,14,4.47,8.42,2.9,6,4,4288,"Centro de Investigación La Suiza",9
3563,"Adriana Marcela Santacruz Castro",12,2018,2022,6,1.2,2.0,2,10,2.24,2.9,1.7,3,2,4225,"Innovación Tecnológica de Procesos Agroindustriales para el Desarrollo Rural",12
3563,"Adriana Marcela Santacruz Castro",12,2018,2022,6,1.2,2.0,2,10,2.24,2.9,1.7,3,2,4293,"Centro de Investigación Tibaitatá",9
3563,"Adriana Marcela Santacruz Castro",12,2018,2022,6,1.2,2.0,2,10,2.24,2.9,1.7,3,2,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
3563,"Adriana Marcela Santacruz Castro",12,2018,2022,6,1.2,2.0,2,10,2.24,2.9,1.7,3,2,4219,"Cambios socio-técnicos para el desarrollo de la innovación en el sector agropecuario",12
3573,"Oscar Alfonso Loaiza Loaiza",7,2007,2022,17,1.4,0.41,1,5,2.24,2.5,1.58,2,2,4287,"Centro de Investigación La Selva",9
3573,"Oscar Alfonso Loaiza Loaiza",7,2007,2022,17,1.4,0.41,1,5,2.24,2.5,1.58,2,2,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
3573,"Oscar Alfonso Loaiza Loaiza",7,2007,2022,17,1.4,0.41,1,5,2.24,2.5,1.58,2,2,4277,"Red de Innovación de Cultivos Permanentes",13
3575,"Manuel Ramon Espinosa Carvajal",44,2011,2023,13,1.63,3.38,3,27,4.9,8.41,2.9,6,3,4236,"Sistemas agrícolas del trópico (SAT)",12
3575,"Manuel Ramon Espinosa Carvajal",44,2011,2023,13,1.63,3.38,3,27,4.9,8.41,2.9,6,3,4296,"Sede Carmen de Bolívar",9
3575,"Manuel Ramon Espinosa Carvajal",44,2011,2023,13,1.63,3.38,3,27,4.9,8.41,2.9,6,3,4279,"Red de Innovación de Frutales",13
3580,"Marcela Elizabeth Riascos Delgado",26,2012,2023,12,3.71,2.17,2,7,4.12,3.83,1.96,5,2,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
3580,"Marcela Elizabeth Riascos Delgado",26,2012,2023,12,3.71,2.17,2,7,4.12,3.83,1.96,5,2,4289,"Centro de Investigación Motilonia",9
3580,"Marcela Elizabeth Riascos Delgado",26,2012,2023,12,3.71,2.17,2,7,4.12,3.83,1.96,5,2,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
3586,"Emiro Andres Suarez Paternina",187,2011,2023,13,3.6,14.38,5,52,12.21,19.42,4.41,13,4,4281,"Red de Innovación de Ganadería y Especies Menores",13
3586,"Emiro Andres Suarez Paternina",187,2011,2023,13,3.6,14.38,5,52,12.21,19.42,4.41,13,4,4296,"Sede Carmen de Bolívar",9
3586,"Emiro Andres Suarez Paternina",187,2011,2023,13,3.6,14.38,5,52,12.21,19.42,4.41,13,4,4231,"Pastos y forrajes tropicales",12
3601,"Mauricio Camelo Rusinque",443,2006,2023,18,11.97,24.61,9,37,18.03,47.34,6.88,21,5,4237,"Sistemas Agropecuarios sostenibles",12
3601,"Mauricio Camelo Rusinque",443,2006,2023,18,11.97,24.61,9,37,18.03,47.34,6.88,21,5,4281,"Red de Innovación de Ganadería y Especies Menores",13
3601,"Mauricio Camelo Rusinque",443,2006,2023,18,11.97,24.61,9,37,18.03,47.34,6.88,21,5,4293,"Centro de Investigación Tibaitatá",9
3603,"Jose Antonio Rubiano Rodriguez",46,2000,2023,24,1.31,1.92,3,35,4.69,7.32,2.71,6,4,4287,"Centro de Investigación La Selva",9
3603,"Jose Antonio Rubiano Rodriguez",46,2000,2023,24,1.31,1.92,3,35,4.69,7.32,2.71,6,4,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
3603,"Jose Antonio Rubiano Rodriguez",46,2000,2023,24,1.31,1.92,3,35,4.69,7.32,2.71,6,4,4236,"Sistemas agrícolas del trópico (SAT)",12
3616,"Adriana Marcela Santos Diaz",153,2008,2023,16,2.32,9.56,6,66,8.06,21.87,4.68,11,5,4305,"Sede Central",9
3616,"Adriana Marcela Santos Diaz",153,2008,2023,16,2.32,9.56,6,66,8.06,21.87,4.68,11,5,4220,"Control biológico de plagas agrícolas",12
3616,"Adriana Marcela Santos Diaz",153,2008,2023,16,2.32,9.56,6,66,8.06,21.87,4.68,11,5,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
3628,"Ligia Denise Torres Higuera",29,2008,2022,16,3.63,1.81,3,8,4.0,5.45,2.33,5,2,4293,"Centro de Investigación Tibaitatá",9
3628,"Ligia Denise Torres Higuera",29,2008,2022,16,3.63,1.81,3,8,4.0,5.45,2.33,5,2,4224,"Grupo de Investigación e Innovación en salud y bienestar animal",12
3628,"Ligia Denise Torres Higuera",29,2008,2022,16,3.63,1.81,3,8,4.0,5.45,2.33,5,2,4218,"Bioprospección de Biomoléculas y Microorganismos con Aplicaciones Agropecuarias",12
3628,"Ligia Denise Torres Higuera",29,2008,2022,16,3.63,1.81,3,8,4.0,5.45,2.33,5,2,4281,"Red de Innovación de Ganadería y Especies Menores",13
3644,"Lucero Gertrudis Rodriguez Silva",4,2020,2023,4,0.44,1.0,1,9,1.41,1.75,1.32,2,1,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
3644,"Lucero Gertrudis Rodriguez Silva",4,2020,2023,4,0.44,1.0,1,9,1.41,1.75,1.32,2,1,4288,"Centro de Investigación La Suiza",9
3644,"Lucero Gertrudis Rodriguez Silva",4,2020,2023,4,0.44,1.0,1,9,1.41,1.75,1.32,2,1,4225,"Innovación Tecnológica de Procesos Agroindustriales para el Desarrollo Rural",12
3644,"Lucero Gertrudis Rodriguez Silva",4,2020,2023,4,0.44,1.0,1,9,1.41,1.75,1.32,2,1,4280,"Red de Innovación de Cacao",13
3653,"Sabrina Del Carmen Jimenez Velasquez",5,2017,2020,7,1.0,0.71,1,5,1.73,0.71,0.85,2,1,4293,"Centro de Investigación Tibaitatá",9
3653,"Sabrina Del Carmen Jimenez Velasquez",5,2017,2020,7,1.0,0.71,1,5,1.73,0.71,0.85,2,1,4218,"Bioprospección de Biomoléculas y Microorganismos con Aplicaciones Agropecuarias",12
3653,"Sabrina Del Carmen Jimenez Velasquez",5,2017,2020,7,1.0,0.71,1,5,1.73,0.71,0.85,2,1,4281,"Red de Innovación de Ganadería y Especies Menores",13
